23.506,0.0,1,0,0
20.375,0.0,3,0,0
25.192,0.0,3,0,0
24.372,0.0,2,0,0
24.095,0.0,1,0,0
29.446,0.0,2,0,0
29.276,0.0,3,0,0
28.653,0.0,1,0,0
25.537,0.0,3,0,0
21.365,0.0,1,0,0
21.216,0.0,1,0,0
21.622,0.0,3,0,0
20.235,0.0,3,0,0
28.883,0.0,1,0,0
25.21,0.0,1,0,0
28.867,0.0,1,0,0
29.273,0.0,2,0,0
20.352,0.0,1,0,0
25.631,0.0,1,0,0
25.649,0.0,3,0,0
22.15,0.0,1,0,0
22.464,0.0,3,0,0
20.133,0.0,3,0,0
24.016,0.0,3,0,0
26.485,0.0,1,0,0
22.036,0.0,3,0,0
25.569,0.0,3,0,0
20.757,0.0,2,0,0
25.009,0.0,3,0,0
25.08,0.0,3,0,0
29.321,0.0,1,0,0
29.112,0.0,1,0,0
21.609,0.0,1,0,0
26.821,0.0,3,0,0
21.726,0.0,1,0,0
22.895,0.0,3,0,0
22.526,0.0,1,0,0
24.454,0.0,3,0,0
25.657,0.0,3,0,0
28.246,0.0,1,0,0
23.079,0.0,2,0,0
28.327,0.0,3,0,0
20.276,0.0,1,0,0
8.333333333333334,11.666666666666666,15,0,0
11.333333333333334,6.666666666666667,12,0,0
10.333333333333334,18.33333333333333,11,0,0
11.333333333333334,13.333333333333334,14,0,0
14.666666666666666,15.0,20,0,0
19.0,20.0,19,0,0
19.666666666666668,13.333333333333334,23,0,0
21.0,16.666666666666668,23,0,0
20.666666666666668,5.0,16,0,0
16.333333333333332,21.666666666666668,15,0,0
16.0,8.333333333333334,14,0,0
15.0,16.666666666666668,17,0,0
15.0,11.666666666666666,13,0,0
14.0,0.0,12,0,0
10.666666666666666,0.0,2,0,0
7.333333333333333,0.0,0,0,0
7.333333333333333,0.0,0,0,0
9.333333333333334,0.0,0,0,0
12.666666666666666,0.0,0,0,0
14.0,0.0,0,0,0
14.666666666666666,0.0,0,0,0
14.666666666666666,0.0,0,0,0
20.666666666666668,0.0,0,0,0
27.33333333333333,0.0,0,0,0
20.666666666666668,0.0,0,0,0
32.0,0.0,0,0,0
33.0,0.0,1,0,0
22.666666666666668,0.0,0,0,0
14.666666666666666,0.0,0,0,0
19.33333333333333,0.0,0,0,0
8.666666666666666,0.0,0,0,0
5.333333333333333,0.0,0,0,0
5.333333333333333,0.0,0,0,0
8.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
22.666666666666668,0.0,0,0,0
24.0,0.0,0,0,0
20.0,0.0,0,0,0
18.0,0.0,0,0,0
24.666666666666668,0.0,0,0,0
25.666666666666668,0.0,-5,0,0
22.666666666666668,0.0,0,0,0
18.0,0.0,0,0,0
7.333333333333333,0.0,0,0,0
10.666666666666666,0.0,0,0,0
12.0,0.0,0,0,0
16.0,0.0,0,0,0
16.0,0.0,0,0,0
22.666666666666668,0.0,0,0,0
20.666666666666668,0.0,0,0,0
24.666666666666668,0.0,0,0,0
21.33333333333333,0.0,0,0,0
14.666666666666666,0.0,0,0,0
14.0,0.0,0,0,0
9.333333333333334,0.0,0,0,0
14.0,0.0,0,0,0
18.0,0.0,0,0,0
16.666666666666668,0.0,0,0,0
12.666666666666666,0.0,0,0,0
12.666666666666666,0.0,0,0,0
16.666666666666668,0.0,0,0,0
16.666666666666668,0.0,0,0,0
18.0,0.0,0,0,0
24.0,0.0,0,0,0
22.666666666666668,0.0,0,0,0
20.0,0.0,0,0,0
16.666666666666668,0.0,0,0,0
12.0,0.0,0,0,0
10.666666666666666,0.0,0,0,0
9.333333333333334,0.0,0,0,0
12.666666666666666,0.0,0,0,0
22.666666666666668,0.0,0,0,0
32.666666666666664,0.0,0,0,0
28.0,0.0,0,0,0
14.666666666666666,0.0,4,0,0
13.333333333333334,0.0,0,0,0
22.0,0.0,0,0,0
32.0,0.0,0,0,0
22.666666666666668,0.0,0,0,0
13.333333333333334,0.0,0,0,0
14.666666666666666,0.0,0,0,0
8.333333333333334,0.0,-1,0,0
11.333333333333334,0.0,0,0,0
22.666666666666668,0.0,0,0,0
21.33333333333333,0.0,0,0,0
20.0,0.0,0,0,0
20.0,0.0,0,0,0
34.666666666666664,0.0,0,0,0
26.666666666666668,0.0,0,0,0
16.666666666666668,0.0,0,0,0
18.666666666666668,0.0,0,0,0
22.666666666666668,0.0,0,0,0
16.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
16.0,0.0,0,0,0
12.666666666666666,0.0,0,0,0
18.0,0.0,0,0,0
20.0,0.0,0,0,0
20.0,0.0,0,0,0
10.666666666666666,0.0,0,0,0
25.33333333333333,0.0,0,0,0
22.666666666666668,0.0,0,0,0
17.333333333333332,0.0,0,0,0
20.0,0.0,0,0,0
22.666666666666668,0.0,0,0,0
16.0,0.0,0,0,0
16.0,0.0,0,0,0
8.666666666666666,0.0,0,0,0
15.333333333333334,0.0,0,0,0
16.0,0.0,0,0,0
16.0,0.0,0,0,0
16.0,0.0,0,0,0
22.0,0.0,0,0,0
20.666666666666668,0.0,0,0,0
21.33333333333333,0.0,0,0,0
22.666666666666668,0.0,0,0,0
29.33333333333333,0.0,0,0,0
26.666666666666668,0.0,0,0,0
27.33333333333333,0.0,0,0,0
16.0,0.0,0,0,0
13.333333333333334,0.0,0,0,0
8.0,0.0,0,0,0
10.666666666666666,0.0,0,0,0
10.666666666666666,0.0,0,0,0
15.333333333333334,0.0,0,0,0
13.333333333333334,0.0,0,0,0
18.666666666666668,0.0,0,0,0
25.33333333333333,0.0,0,0,0
24.0,0.0,0,0,0
22.666666666666668,0.0,0,0,0
20.666666666666668,0.0,0,0,0
18.666666666666668,0.0,0,0,0
18.666666666666668,0.0,0,0,0
28.0,0.0,0,0,0
24.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
10.666666666666666,0.0,0,0,0
6.666666666666667,0.0,0,0,0
8.0,0.0,0,0,0
16.0,0.0,0,0,0
21.33333333333333,0.0,0,0,0
24.0,0.0,0,0,0
19.33333333333333,0.0,0,0,0
15.333333333333334,0.0,0,0,0
22.666666666666668,0.0,0,0,0
28.0,0.0,0,0,0
27.33333333333333,0.0,0,0,0
16.666666666666668,0.0,0,0,0
17.333333333333332,0.0,0,0,0
21.33333333333333,0.0,0,0,0
22.666666666666668,0.0,0,0,0
17.333333333333332,0.0,0,0,0
14.0,0.0,0,0,0
10.666666666666666,0.0,0,0,0
14.0,0.0,0,0,0
12.666666666666666,0.0,0,0,0
16.666666666666668,0.0,0,0,0
15.333333333333334,0.0,0,0,0
16.0,0.0,0,0,0
18.0,0.0,0,0,0
24.0,0.0,0,0,0
18.666666666666668,0.0,0,0,0
14.666666666666666,0.0,0,0,0
22.666666666666668,0.0,0,0,0
24.0,0.0,0,0,0
25.33333333333333,0.0,0,0,0
20.666666666666668,0.0,0,0,0
18.666666666666668,0.0,0,0,0
14.666666666666666,0.0,0,0,0
14.0,0.0,0,0,0
10.666666666666666,0.0,0,0,0
9.333333333333334,0.0,0,0,0
9.333333333333334,0.0,0,0,0
16.0,0.0,0,0,0
16.666666666666668,0.0,0,0,0
17.333333333333332,0.0,0,0,0
12.666666666666666,0.0,0,0,0
15.333333333333334,0.0,0,0,0
13.333333333333334,0.0,0,0,0
28.0,0.0,0,0,0
34.666666666666664,0.0,0,0,0
28.0,0.0,0,0,0
20.0,0.0,0,0,0
18.0,0.0,0,0,0
11.333333333333334,0.0,0,0,0
10.666666666666666,0.0,0,0,0
14.0,0.0,-4,0,0
14.666666666666666,0.0,0,0,0
13.333333333333334,0.0,0,0,0
14.666666666666666,0.0,0,0,0
12.0,0.0,0,0,0
20.0,0.0,0,0,0
24.0,0.0,0,0,0
27.33333333333333,0.0,0,0,0
25.33333333333333,0.0,0,0,0
24.0,0.0,0,0,0
20.0,0.0,0,0,0
18.0,0.0,0,0,0
15.333333333333334,0.0,0,0,0
14.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
20.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
17.333333333333332,0.0,0,0,0
16.666666666666668,0.0,0,0,0
20.666666666666668,0.0,0,0,0
19.33333333333333,0.0,0,0,0
16.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
20.0,0.0,0,0,0
26.666666666666668,0.0,0,0,0
26.666666666666668,0.0,0,0,0
24.0,0.0,0,0,0
15.333333333333334,0.0,0,0,0
8.666666666666666,0.0,0,0,0
8.0,0.0,0,0,0
13.333333333333334,0.0,0,0,0
18.0,0.0,0,0,0
18.0,0.0,0,0,0
20.0,0.0,0,0,0
18.666666666666668,0.0,0,0,0
18.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
15.333333333333334,0.0,0,0,0
14.666666666666666,0.0,0,0,0
17.333333333333332,0.0,0,0,0
24.0,0.0,0,0,0
21.33333333333333,0.0,0,0,0
22.666666666666668,0.0,0,0,0
16.666666666666668,0.0,0,0,0
11.333333333333334,0.0,0,0,0
12.0,0.0,0,0,0
12.666666666666666,0.0,0,0,0
18.666666666666668,0.0,0,0,0
16.0,0.0,0,0,0
14.666666666666666,0.0,0,0,0
16.666666666666668,0.0,0,0,0
22.0,0.0,0,0,0
28.0,0.0,0,0,0
19.33333333333333,0.0,0,0,0
20.0,0.0,0,0,0
14.666666666666666,0.0,0,0,0
10.0,0.0,0,0,0
21.33333333333333,0.0,0,0,0
19.33333333333333,0.0,0,0,0
24.666666666666668,0.0,0,0,0
19.33333333333333,0.0,0,0,0
18.0,0.0,0,0,0
13.333333333333334,0.0,0,0,0
16.0,0.0,0,0,0
16.666666666666668,0.0,0,0,0
13.333333333333334,0.0,0,0,0
12.666666666666666,0.0,0,0,0
19.33333333333333,0.0,0,0,0
24.666666666666668,0.0,0,0,0
23.33333333333333,0.0,0,0,0
16.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
21.33333333333333,0.0,0,0,0
20.666666666666668,0.0,0,0,0
16.666666666666668,0.0,0,0,0
14.666666666666666,0.0,0,0,0
12.0,0.0,0,0,0
13.333333333333334,0.0,0,0,0
13.333333333333334,0.0,0,0,0
18.0,0.0,0,0,0
19.33333333333333,0.0,0,0,0
16.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
22.666666666666668,0.0,0,0,0
28.0,0.0,0,0,0
28.666666666666668,0.0,0,0,0
28.0,0.0,0,0,0
22.666666666666668,0.0,0,0,0
16.0,0.0,0,0,0
10.666666666666666,0.0,0,0,0
9.333333333333334,0.0,0,0,0
12.0,0.0,-2,0,0
16.0,0.0,0,0,0
18.666666666666668,0.0,0,0,0
16.0,0.0,0,0,0
14.666666666666666,0.0,0,0,0
17.333333333333332,0.0,0,0,0
17.333333333333332,0.0,0,0,0
19.33333333333333,0.0,0,0,0
19.33333333333333,0.0,0,0,0
22.0,0.0,0,0,0
21.33333333333333,0.0,0,0,0
16.0,0.0,0,0,0
16.0,0.0,0,0,0
15.333333333333334,0.0,0,0,0
15.333333333333334,0.0,0,0,0
11.333333333333334,0.0,0,0,0
12.666666666666666,0.0,0,0,0
13.0,0.0,-3,0,0
15.333333333333334,0.0,0,0,0
18.666666666666668,0.0,0,0,0
15.333333333333334,0.0,0,0,0
14.666666666666666,0.0,0,0,0
11.333333333333334,0.0,0,0,0
17.333333333333332,0.0,0,0,0
22.0,0.0,0,0,0
25.33333333333333,0.0,0,0,0
25.33333333333333,0.0,0,0,0
20.0,0.0,0,0,0
20.0,0.0,0,0,0
20.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
14.666666666666666,0.0,0,0,0
14.0,0.0,0,0,0
12.0,0.0,0,0,0
15.333333333333334,0.0,0,0,0
12.0,0.0,0,0,0
14.0,0.0,0,0,0
18.0,0.0,0,0,0
22.666666666666668,0.0,0,0,0
16.0,0.0,0,0,0
16.0,0.0,0,0,0
20.0,0.0,0,0,0
21.33333333333333,0.0,0,0,0
22.666666666666668,0.0,0,0,0
20.0,0.0,0,0,0
16.0,0.0,0,0,0
11.333333333333334,0.0,0,0,0
15.333333333333334,0.0,0,0,0
19.33333333333333,0.0,0,0,0
18.0,0.0,0,0,0
19.33333333333333,0.0,0,0,0
21.0,0.0,-3,0,0
24.0,0.0,0,0,0
23.33333333333333,0.0,0,0,0
18.666666666666668,0.0,0,0,0
18.0,0.0,0,0,0
14.333333333333334,0.0,-1,0,0
18.0,0.0,0,0,0
14.0,0.0,0,0,0
18.666666666666668,0.0,0,0,0
19.33333333333333,0.0,0,0,0
18.0,0.0,0,0,0
13.333333333333334,0.0,0,0,0
12.666666666666666,0.0,0,0,0
16.666666666666668,0.0,0,0,0
20.666666666666668,0.0,0,0,0
22.0,0.0,0,0,0
19.33333333333333,0.0,0,0,0
15.333333333333334,0.0,0,0,0
10.0,0.0,0,0,0
9.333333333333334,0.0,0,0,0
14.666666666666666,0.0,0,0,0
12.666666666666666,0.0,0,0,0
20.0,0.0,0,0,0
18.666666666666668,0.0,0,0,0
21.33333333333333,0.0,0,0,0
18.666666666666668,0.0,0,0,0
16.0,0.0,0,0,0
15.333333333333334,0.0,0,0,0
14.666666666666666,0.0,0,0,0
10.0,0.0,0,0,0
16.0,0.0,0,0,0
16.0,0.0,-2,0,0
20.666666666666668,0.0,0,0,0
20.666666666666668,0.0,0,0,0
20.666666666666668,0.0,0,0,0
19.33333333333333,0.0,0,0,0
24.666666666666668,0.0,0,0,0
25.33333333333333,0.0,0,0,0
26.666666666666668,0.0,0,0,0
24.0,0.0,0,0,0
16.666666666666668,0.0,0,0,0
11.333333333333334,0.0,0,0,0
14.666666666666666,0.0,0,0,0
18.0,0.0,0,0,0
19.33333333333333,0.0,0,0,0
15.333333333333334,0.0,0,0,0
11.333333333333334,0.0,0,0,0
8.666666666666666,0.0,0,0,0
12.666666666666666,0.0,0,0,0
23.33333333333333,0.0,0,0,0
24.0,0.0,0,0,0
21.33333333333333,0.0,0,0,0
20.666666666666668,0.0,0,0,0
12.0,0.0,0,0,0
10.0,0.0,-2,0,0
11.333333333333334,0.0,0,0,0
14.666666666666666,0.0,0,0,0
16.0,0.0,0,0,0
9.333333333333334,0.0,0,0,0
10.666666666666666,0.0,0,0,0
17.333333333333332,0.0,0,0,0
14.666666666666666,0.0,0,0,0
20.0,0.0,0,0,0
21.33333333333333,0.0,0,0,0
24.0,0.0,0,0,0
20.0,0.0,0,0,0
10.666666666666666,0.0,0,0,0
7.333333333333333,0.0,0,0,0
14.0,0.0,0,0,0
14.0,0.0,0,0,0
10.666666666666666,0.0,0,0,0
16.0,0.0,0,0,0
19.33333333333333,0.0,0,0,0
20.0,0.0,0,0,0
20.0,0.0,0,0,0
16.666666666666668,0.0,-2,0,0
24.0,0.0,0,0,0
22.666666666666668,0.0,0,0,0
24.0,0.0,0,0,0
27.33333333333333,0.0,0,0,0
23.33333333333333,0.0,0,0,0
13.333333333333334,0.0,0,0,0
13.333333333333334,0.0,0,0,0
10.0,0.0,0,0,0
8.666666666666666,0.0,0,0,0
9.333333333333334,0.0,0,0,0
12.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
18.0,0.0,0,0,0
20.666666666666668,0.0,0,0,0
22.666666666666668,0.0,0,0,0
25.33333333333333,0.0,0,0,0
24.0,0.0,0,0,0
10.666666666666666,0.0,0,0,0
12.666666666666666,0.0,0,0,0
16.0,0.0,0,0,0
18.0,0.0,0,0,0
14.666666666666666,0.0,0,0,0
16.0,0.0,0,0,0
12.666666666666666,0.0,0,0,0
14.0,0.0,0,0,0
16.0,0.0,0,0,0
19.33333333333333,0.0,0,0,0
25.33333333333333,0.0,0,0,0
25.33333333333333,0.0,0,0,0
18.666666666666668,0.0,0,0,0
18.666666666666668,0.0,0,0,0
14.0,0.0,0,0,0
8.666666666666666,0.0,0,0,0
10.666666666666666,0.0,0,0,0
21.33333333333333,0.0,0,0,0
19.33333333333333,0.0,0,0,0
12.0,0.0,0,0,0
11.333333333333334,0.0,0,0,0
11.0,0.0,-7,0,0
21.33333333333333,0.0,0,0,0
24.0,0.0,0,0,0
20.666666666666668,0.0,0,0,0
25.33333333333333,0.0,0,0,0
12.666666666666666,0.0,0,0,0
12.0,0.0,0,0,0
15.333333333333334,0.0,0,0,0
8.666666666666666,0.0,0,0,0
12.666666666666666,0.0,0,0,0
20.666666666666668,0.0,0,0,0
24.666666666666668,0.0,0,0,0
22.666666666666668,0.0,0,0,0
22.666666666666668,0.0,8,0,0
22.33333333333333,0.0,-1,0,0
21.33333333333333,0.0,0,0,0
16.0,0.0,0,0,0
10.666666666666666,0.0,0,0,0
10.0,0.0,0,0,0
14.666666666666666,0.0,0,0,0
16.666666666666668,0.0,0,0,0
23.33333333333333,0.0,0,0,0
25.33333333333333,0.0,0,0,0
16.0,0.0,0,0,0
11.333333333333334,0.0,-2,0,0
14.666666666666666,0.0,0,0,0
21.33333333333333,0.0,0,0,0
28.0,0.0,0,0,0
26.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
15.333333333333334,0.0,0,0,0
10.0,0.0,0,0,0
6.0,0.0,0,0,0
12.666666666666666,0.0,0,0,0
14.666666666666666,0.0,2,0,0
14.666666666666666,0.0,0,0,0
20.0,0.0,0,0,0
24.0,0.0,0,0,0
16.0,0.0,0,0,0
20.666666666666668,0.0,-2,0,0
26.666666666666668,0.0,0,0,0
26.666666666666668,0.0,0,0,0
10.0,0.0,0,0,0
4.666666666666667,0.0,0,0,0
16.0,0.0,-2,0,0
24.666666666666668,0.0,0,0,0
24.0,0.0,0,0,0
13.333333333333334,0.0,0,0,0
14.0,0.0,0,0,0
23.33333333333333,0.0,0,0,0
22.666666666666668,0.0,0,0,0
28.33333333333333,0.0,-3,0,0
24.0,0.0,0,0,0
15.333333333333334,0.0,2,0,0
9.333333333333334,0.0,0,0,0
10.0,0.0,0,0,0
9.333333333333334,0.0,0,0,0
11.333333333333334,0.0,0,0,0
15.333333333333334,0.0,0,0,0
17.333333333333332,0.0,0,0,0
27.666666666666668,0.0,-1,0,0
32.0,0.0,0,0,0
30.0,0.0,0,0,0
26.0,0.0,2,0,0
22.666666666666668,0.0,0,0,0
18.666666666666668,0.0,0,0,0
12.0,0.0,0,0,0
8.666666666666666,0.0,0,0,0
9.333333333333334,0.0,0,0,0
14.666666666666666,0.0,0,0,0
18.0,0.0,0,0,0
15.333333333333334,0.0,-2,0,0
14.666666666666666,0.0,0,0,0
15.333333333333334,0.0,0,0,0
16.666666666666668,0.0,0,0,0
22.666666666666668,0.0,-8,0,0
25.33333333333333,0.0,0,0,0
20.0,0.0,0,0,0
18.0,0.0,0,0,0
21.33333333333333,0.0,0,0,0
20.0,0.0,0,0,0
18.0,0.0,0,0,0
13.333333333333334,0.0,0,0,0
7.333333333333333,0.0,0,0,0
14.0,0.0,0,0,0
22.666666666666668,0.0,0,0,0
24.0,0.0,0,0,0
22.0,0.0,0,0,0
19.33333333333333,0.0,0,0,0
18.666666666666668,0.0,0,0,0
17.333333333333332,0.0,0,0,0
9.333333333333334,0.0,0,0,0
10.666666666666666,0.0,0,0,0
13.333333333333334,0.0,0,0,0
12.666666666666666,0.0,0,0,0
18.0,0.0,0,0,0
18.0,0.0,0,0,0
18.0,0.0,0,0,0
16.666666666666668,0.0,0,0,0
20.0,0.0,0,0,0
20.0,0.0,0,0,0
24.0,0.0,0,0,0
23.33333333333333,0.0,0,0,0
18.0,0.0,0,0,0
15.333333333333334,0.0,0,0,0
14.666666666666666,0.0,0,0,0
14.666666666666666,0.0,0,0,0
15.333333333333334,0.0,0,0,0
14.0,0.0,0,0,0
16.0,0.0,0,0,0
21.666666666666668,0.0,-3,0,0
23.33333333333333,0.0,0,0,0
17.333333333333332,0.0,0,0,0
22.0,0.0,-2,0,0
18.666666666666668,0.0,0,0,0
20.0,0.0,0,0,0
26.0,0.0,0,0,0
18.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
19.33333333333333,0.0,0,0,0
10.0,0.0,0,0,0
10.666666666666666,0.0,0,0,0
24.666666666666668,0.0,2,0,0
16.666666666666668,0.0,0,0,0
18.0,0.0,0,0,0
20.0,0.0,0,0,0
11.333333333333334,0.0,0,0,0
13.333333333333334,0.0,0,0,0
12.0,0.0,0,0,0
9.333333333333334,0.0,0,0,0
14.666666666666666,0.0,0,0,0
19.33333333333333,0.0,0,0,0
19.33333333333333,0.0,0,0,0
16.0,0.0,0,0,0
20.666666666666668,0.0,0,0,0
24.0,0.0,0,0,0
25.33333333333333,0.0,0,0,0
21.33333333333333,0.0,0,0,0
20.0,0.0,0,0,0
20.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
7.333333333333333,0.0,0,0,0
1.3333333333333333,0.0,0,0,0
4.666666666666667,0.0,0,0,0
14.0,0.0,0,0,0
18.666666666666668,0.0,0,0,0
18.666666666666668,0.0,0,0,0
28.666666666666668,0.0,0,0,0
30.666666666666668,0.0,0,0,0
18.666666666666668,0.0,0,0,0
16.0,0.0,0,0,0
24.0,0.0,0,0,0
18.666666666666668,0.0,0,0,0
10.0,0.0,0,0,0
8.0,0.0,0,0,0
11.333333333333334,0.0,0,0,0
14.666666666666666,0.0,0,0,0
18.666666666666668,0.0,0,0,0
18.666666666666668,0.0,0,0,0
24.0,0.0,0,0,0
22.0,0.0,0,0,0
20.0,0.0,0,0,0
20.0,0.0,0,0,0
19.33333333333333,0.0,0,0,0
20.0,0.0,0,0,0
16.0,0.0,0,0,0
12.0,0.0,0,0,0
12.0,0.0,0,0,0
19.33333333333333,0.0,0,0,0
22.0,0.0,0,0,0
12.0,0.0,0,0,0
9.333333333333334,0.0,0,0,0
21.33333333333333,0.0,0,0,0
19.33333333333333,0.0,0,0,0
18.0,0.0,0,0,0
28.0,0.0,0,0,0
30.666666666666668,0.0,0,0,0
22.666666666666668,0.0,0,0,0
15.333333333333334,0.0,0,0,0
13.333333333333334,0.0,0,0,0
14.0,0.0,0,0,0
12.0,0.0,0,0,0
12.0,0.0,0,0,0
14.666666666666666,0.0,0,0,0
20.666666666666668,0.0,0,0,0
19.33333333333333,0.0,-2,0,0
20.0,0.0,0,0,0
24.0,0.0,0,0,0
29.33333333333333,0.0,0,0,0
18.666666666666668,0.0,0,0,0
12.0,0.0,0,0,0
14.0,0.0,0,0,0
14.666666666666666,0.0,0,0,0
7.333333333333333,0.0,0,0,0
8.0,0.0,0,0,0
15.333333333333334,0.0,0,0,0
27.33333333333333,0.0,0,0,0
33.333333333333336,0.0,0,0,0
23.33333333333333,0.0,0,0,0
20.0,0.0,0,0,0
24.0,0.0,0,0,0
26.666666666666668,0.0,0,0,0
17.333333333333332,0.0,0,0,0
12.0,0.0,0,0,0
10.666666666666666,0.0,0,0,0
14.666666666666666,0.0,0,0,0
15.333333333333334,0.0,0,0,0
14.0,0.0,0,0,0
18.666666666666668,0.0,0,0,0
17.333333333333332,0.0,0,0,0
16.666666666666668,0.0,0,0,0
21.0,0.0,-1,0,0
26.666666666666668,0.0,0,0,0
18.666666666666668,0.0,0,0,0
20.0,0.0,0,0,0
19.33333333333333,0.0,0,0,0
16.0,0.0,0,0,0
14.0,0.0,0,0,0
13.333333333333334,0.0,0,0,0
16.0,0.0,0,0,0
19.33333333333333,0.0,0,0,0
24.666666666666668,0.0,0,0,0
22.666666666666668,0.0,0,0,0
21.33333333333333,0.0,0,0,0
20.0,0.0,0,0,0
20.0,0.0,0,0,0
13.333333333333334,0.0,0,0,0
13.333333333333334,0.0,0,0,0
8.666666666666666,0.0,0,0,0
9.333333333333334,0.0,0,0,0
12.0,0.0,0,0,0
16.0,0.0,0,0,0
16.666666666666668,0.0,0,0,0
20.0,0.0,0,0,0
26.666666666666668,0.0,0,0,0
24.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
21.33333333333333,0.0,0,0,0
22.666666666666668,0.0,0,0,0
17.333333333333332,0.0,0,0,0
17.333333333333332,0.0,0,0,0
10.666666666666666,0.0,0,0,0
12.0,0.0,0,0,0
15.333333333333334,0.0,0,0,0
16.0,0.0,0,0,0
12.0,0.0,0,0,0
4.666666666666667,0.0,0,0,0
10.0,0.0,0,0,0
16.666666666666668,0.0,0,0,0
21.33333333333333,0.0,0,0,0
18.666666666666668,0.0,0,0,0
20.0,0.0,0,0,0
21.33333333333333,0.0,0,0,0
30.0,0.0,0,0,0
22.666666666666668,0.0,0,0,0
14.666666666666666,0.0,0,0,0
17.333333333333332,0.0,0,0,0
16.666666666666668,0.0,0,0,0
17.333333333333332,0.0,0,0,0
11.333333333333334,0.0,0,0,0
8.666666666666666,0.0,0,0,0
16.0,0.0,0,0,0
22.0,0.0,0,0,0
19.33333333333333,0.0,0,0,0
16.0,0.0,0,0,0
16.0,0.0,0,0,0
13.333333333333334,0.0,0,0,0
14.0,0.0,0,0,0
18.666666666666668,0.0,0,0,0
17.333333333333332,0.0,0,0,0
15.333333333333334,0.0,0,0,0
14.0,0.0,0,0,0
9.333333333333334,0.0,0,0,0
20.0,0.0,0,0,0
24.0,0.0,0,0,0
15.333333333333334,0.0,0,0,0
10.0,0.0,0,0,0
15.333333333333334,0.0,0,0,0
25.33333333333333,0.0,0,0,0
30.666666666666668,0.0,0,0,0
33.333333333333336,0.0,0,0,0
18.666666666666668,0.0,0,0,0
4.0,0.0,0,0,0
8.0,0.0,0,0,0
20.0,0.0,0,0,0
23.33333333333333,0.0,0,0,0
18.0,0.0,0,0,0
17.333333333333332,0.0,0,0,0
14.0,0.0,0,0,0
16.0,0.0,0,0,0
22.0,0.0,0,0,0
18.0,0.0,0,0,0
24.666666666666668,0.0,0,0,0
28.666666666666668,0.0,0,0,0
20.0,0.0,0,0,0
7.333333333333333,0.0,0,0,0
6.0,0.0,0,0,0
7.333333333333333,0.0,0,0,0
6.0,0.0,0,0,0
18.0,0.0,0,0,0
22.666666666666668,0.0,0,0,0
22.666666666666668,0.0,0,0,0
20.0,0.0,0,0,0
20.666666666666668,0.0,0,0,0
16.666666666666668,0.0,0,0,0
16.666666666666668,0.0,0,0,0
17.333333333333332,0.0,0,0,0
26.666666666666668,0.0,0,0,0
22.666666666666668,0.0,0,0,0
26.666666666666668,0.0,0,0,0
18.666666666666668,0.0,0,0,0
10.666666666666666,0.0,0,0,0
9.333333333333334,0.0,0,0,0
14.0,0.0,0,0,0
15.333333333333334,0.0,0,0,0
16.0,0.0,0,0,0
15.333333333333334,0.0,0,0,0
14.666666666666666,0.0,0,0,0
19.33333333333333,0.0,0,0,0
22.0,0.0,0,0,0
21.33333333333333,0.0,0,0,0
21.33333333333333,0.0,0,0,0
22.666666666666668,0.0,0,0,0
25.33333333333333,0.0,0,0,0
25.33333333333333,0.0,0,0,0
17.333333333333332,0.0,0,0,0
10.666666666666666,0.0,0,0,0
9.333333333333334,0.0,0,0,0
10.0,0.0,0,0,0
16.0,0.0,0,0,0
14.666666666666666,0.0,0,0,0
15.333333333333334,0.0,0,0,0
15.333333333333334,0.0,0,0,0
17.333333333333332,0.0,0,0,0
16.0,0.0,0,0,0
20.0,0.0,0,0,0
24.0,0.0,0,0,0
22.666666666666668,0.0,0,0,0
21.33333333333333,0.0,0,0,0
11.333333333333334,0.0,0,0,0
11.333333333333334,0.0,0,0,0
15.333333333333334,0.0,0,0,0
21.33333333333333,0.0,0,0,0
13.333333333333334,0.0,0,0,0
16.0,0.0,0,0,0
12.666666666666666,0.0,0,0,0
11.333333333333334,0.0,0,0,0
14.0,0.0,0,0,0
14.666666666666666,0.0,0,0,0
21.33333333333333,0.0,0,0,0
25.33333333333333,0.0,0,0,0
29.33333333333333,0.0,0,0,0
22.0,0.0,0,0,0
12.666666666666666,0.0,0,0,0
8.0,0.0,0,0,0
13.333333333333334,0.0,0,0,0
13.333333333333334,0.0,0,0,0
14.666666666666666,0.0,0,0,0
16.0,0.0,0,0,0
10.666666666666666,0.0,0,0,0
21.33333333333333,0.0,0,0,0
23.33333333333333,0.0,0,0,0
22.666666666666668,0.0,0,0,0
